Chromosome,Position,target
chr3,3096720.0,IL5RA
chr3,3099906.0,IL5RA
chr3,3102963.0,ENSG00000253049
chr3,3103389.0,IL5RA
chr3,3115799.0,IL5RA
chr3,3117030.0,IL5RA
chr3,3128004.0,TRNT1
chr3,3133244.0,TRNT1
chr3,3142679.0,TRNT1
chr3,3146286.0,CRBN
chr3,3150758.0,TRNT1
chr3,3152159.0,CRBN
chr3,3161941.0,CRBN
chr3,3173659.0,CRBN
chr3,3179692.0,CRBN
chr3,3438991.0,ENSG00000223727
chr3,3512236.0,ENSG00000223727
chr3,3772814.0,SUMF1
chr3,3822122.0,LRRN1
chr3,3848082.0,LRRN1
chr3,3982715.0,ENSG00000287720
chr3,3983137.0,PNPT1P1
chr3,4079728.0,SUMF1
chr3,4290323.0,ENSG00000286579
chr3,4308228.0,SETMAR
chr3,4315161.0,SETMAR
chr3,4315161.0,SUMF1
chr3,4316988.0,SETMAR
chr3,4363833.0,SUMF1
chr3,4414769.0,MRPS10P2
chr3,4415538.0,SUMF1
chr3,4436543.0,SUMF1
chr3,4460149.0,SUMF1
chr3,4473206.0,Intergenic region between SUMF1 and ITPR1-DT
chr3,4491756.0,ITPR1-DT
chr3,4493365.0,ITPR1
chr3,4507293.0,ITPR1
chr3,4589650.0,ITPR1
chr3,4665795.0,ITPR1
chr3,4721036.0,ITPR1
chr3,4750390.0,EGOT
chr3,4750508.0,ENSG00000275981
chr3,4808117.0,ITPR1
chr3,4840257.0,ENSG00000235978
chr3,4874258.0,ENSG00000235978
chr3,4938296.0,BHLHE40-AS1
chr3,4979611.0,BHLHE40
chr3,4980100.0,BHLHE40-AS1
chr3,4981360.0,BHLHE40
chr3,4984412.0,BHLHE40
chr3,5053017.0,Intergenic region between BHLHE40 and ARL8B
chr3,5068859.0,RNF10P1
chr3,5082320.0,UBTFL8
chr3,5086228.0,Y_RNA
chr3,5099743.0,CD24P5
chr3,5122390.0,ARL8B
chr3,5147389.0,ARL8B
chr3,5164550.0,ENSG00000233912
chr3,5176553.0,ARL8B
chr3,5179762.0,ENSG00000233912
chr3,5180031.0,ARL8B
chr3,5187518.0,ENSG00000268509
chr3,5187755.0,EDEM1
chr3,5188225.0,ENSG00000268509
chr3,5195580.0,EDEM1
chr3,5206608.0,EDEM1
chr3,5215083.0,EDEM1
chr3,5250215.0,MIR4790
chr3,5253074.0,RN7SL553P
chr3,5256147.0,ENSG00000230944
chr3,6043480.0,ENSG00000229642
chr3,6178360.0,ENSG00000226022
chr3,6208419.0,MTARC2P1
chr3,6257184.0,ENSG00000226022
chr3,6613604.0,ENSG00000189229
chr3,6692703.0,YWHAQP10
chr3,6718243.0,GRM7-AS3
chr3,6773189.0,MRPS36P1
chr3,6893326.0,GRM7-AS2
chr3,6958256.0,GRM7
chr3,7226534.0,GRM7
chr3,7246062.0,ENSG00000288030
chr3,7384131.0,GRM7
chr3,7540036.0,GRM7-AS1
chr3,7601571.0,GRM7
chr3,7698685.0,ENSG00000270207
chr3,7981665.0,LMCD1-AS1
chr3,8102429.0,ENSG00000228351
chr3,8226491.0,LMCD1-AS1
chr3,8362885.0,ENSG00000231401
chr3,8364588.0,RNU4ATAC17P
chr3,8525331.0,LMCD1
chr3,8525331.0,LMCD1-AS1
chr3,8557056.0,LMCD1
chr3,8557056.0,LMCD1-AS1
chr3,8566542.0,LMCD1
chr3,8566542.0,LMCD1-AS1
chr3,8571070.0,LMCD1
chr3,8583424.0,ENSG00000224884
chr3,8589698.0,LMCD1-AS1
chr3,8595548.0,LMCD1-AS1
chr3,8621504.0,SSUH2
chr3,8626662.0,SSUH2
chr3,8631705.0,SSUH2
chr3,8683852.0,ENSG00000291007
chr3,8683852.0,SSUH2
chr3,8688321.0,ENSG00000291007
chr3,8688650.0,OR7E122P
chr3,8733890.0,CAV3
chr3,8739509.0,SSUH2
chr3,8739795.0,CAV3
chr3,8749365.0,CAV3
chr3,8751704.0,OXTR
chr3,8760464.0,CAV3
chr3,8760464.0,OXTR
chr3,8768760.0,OXTR
chr3,8804850.0,CAV3
chr3,8854712.0,RAD18
chr3,8858466.0,RAD18
chr3,8931563.0,ENSG00000281863
chr3,8931568.0,ENSG00000199815
chr3,8945026.0,RAD18
chr3,8953723.0,RAD18
chr3,8961146.0,RAD18
chr3,8963569.0,RAD18
chr3,9013957.0,SRGAP3
chr3,9015050.0,SRGAP3-AS1
chr3,9022569.0,SRGAP3
chr3,9072303.0,SRGAP3
chr3,9102440.0,ENSG00000287623
chr3,9102442.0,ENSG00000287623
chr3,9102442.0,SRGAP3
chr3,9187135.0,SRGAP3
chr3,9193472.0,SRGAP3-AS2
chr3,9218201.0,SRGAP3-AS3
chr3,9253624.0,SRGAP3-AS4
chr3,9306313.0,SRGAP3
chr3,9307370.0,ENSG00000254485
chr3,9327945.0,ENSG00000254485
chr3,9348817.0,PGAM1P4
chr3,9357428.0,THUMPD3-AS1
chr3,9364069.0,THUMPD3
chr3,9366042.0,THUMPD3
chr3,9366042.0,THUMPD3-AS1
chr3,9369166.0,THUMPD3
chr3,9369166.0,THUMPD3-AS1
chr3,9375968.0,THUMPD3
chr3,9375968.0,THUMPD3-AS1
chr3,9383655.0,THUMPD3
chr3,9389057.0,THUMPD3-AS1
chr3,9398240.0,THUMPD3-AS1
chr3,9416376.0,SETD5
chr3,9438241.0,SETD5
chr3,9444456.0,SETD5
chr3,9463268.0,SETD5
chr3,9476656.0,SETD5
chr3,9502188.0,LHFPL4
chr3,9529190.0,LHFPL4
chr3,9553116.0,LHFPL4
chr3,9601737.0,DUSP5P2
chr3,9610937.0,Intergenic region between LHFPL4 and MTMR14
chr3,9659448.0,MTMR14
chr3,9670303.0,MTMR14
chr3,9677862.0,MTMR14
chr3,9693661.0,MTMR14
chr3,9698869.0,ENSG00000287878
chr3,9702995.0,ENSG00000287878
chr3,9708317.0,CPNE9
chr3,9714055.0,CPNE9
chr3,9714055.0,ENSG00000287878
chr3,9717023.0,CPNE9
chr3,9717023.0,ENSG00000287878
chr3,9719729.0,ENSG00000287878
chr3,9723984.0,CPNE9
chr3,9726132.0,CPNE9
chr3,9732966.0,BRPF1
chr3,9736606.0,BRPF1
chr3,9741549.0,BRPF1
chr3,9745877.0,BRPF1
chr3,9747059.0,BRPF1
chr3,9750163.0,OGG1
chr3,9754478.0,OGG1
chr3,9757583.0,CAMK1
chr3,9759732.0,CAMK1
chr3,9759732.0,OGG1
chr3,9762286.0,CAMK1
chr3,9762286.0,OGG1
chr3,9766585.0,CAMK1
chr3,9773674.0,OGG1
chr3,9782068.0,TADA3
chr3,9785587.0,OGG1
chr3,9785587.0,TADA3
chr3,9787611.0,OGG1
chr3,9788292.0,TADA3
chr3,9791360.0,TADA3
chr3,9795726.0,ARPC4
chr3,9797118.0,ARPC4
chr3,9797411.0,ARPC4-TTLL3
chr3,9802831.0,ARPC4
chr3,9802831.0,ARPC4-TTLL3
chr3,9805548.0,ARPC4
chr3,9808535.0,ARPC4-TTLL3
chr3,9810580.0,TTLL3
chr3,9812918.0,ENSG00000269886
chr3,9813086.0,ENSG00000269886
chr3,9815381.0,ARPC4-TTLL3
chr3,9815381.0,TTLL3
chr3,9822349.0,ARPC4-TTLL3
chr3,9822349.0,TTLL3
chr3,9831292.0,ARPC4-TTLL3
chr3,9833868.0,ARPC4-TTLL3
chr3,9833868.0,TTLL3
chr3,9839200.0,RPUSD3
chr3,9842125.0,RPUSD3
chr3,9842125.0,TTLL3
chr3,9844089.0,RPUSD3
chr3,9849357.0,TTLL3
chr3,9856789.0,Intergenic region between RPUSD3 and CIDEC
chr3,9868356.0,CIDEC
chr3,9873561.0,CIDEC
chr3,9878722.0,CIDEC
chr3,9885088.0,Intergenic region between CIDEC and JAGN1
chr3,9891779.0,JAGN1
chr3,9893780.0,JAGN1
chr3,9898669.0,Intergenic region between JAGN1 and IL17RE
chr3,9903369.0,IL17RE
chr3,9905429.0,IL17RE
chr3,9907500.0,IL17RE
chr3,9911144.0,IL17RE
chr3,9915211.0,IL17RE
chr3,9915788.0,IL17RE
chr3,9917315.0,IL17RC
chr3,9917336.0,ENSG00000288550
chr3,9919101.0,RNU6-882P
chr3,9923534.0,ENSG00000288550
chr3,9923534.0,IL17RC
chr3,9931051.0,IL17RC
chr3,9931494.0,ENSG00000288550
chr3,9934154.0,CRELD1
chr3,9937694.0,CRELD1
chr3,9937694.0,ENSG00000288550
chr3,9940160.0,PRRT3
chr3,9941954.0,CRELD1
chr3,9941954.0,ENSG00000288550
chr3,9941954.0,PRRT3
chr3,9944135.0,ENSG00000288550
chr3,9944149.0,CRELD1
chr3,9945246.0,CRELD1
chr3,9945246.0,PRRT3
chr3,9947505.0,PRRT3-AS1
chr3,9948472.0,PRRT3
chr3,9948472.0,PRRT3-AS1
chr3,9951113.0,PRRT3
chr3,9952302.0,PRRT3-AS1
chr3,9956995.0,Intergenic region between PRRT3 and EMC3
chr3,9960627.0,ENSG00000269982
chr3,9963426.0,EMC3
chr3,9967412.0,EMC3
chr3,9973808.0,EMC3
chr3,9981710.0,EMC3
chr3,9991117.0,EMC3-AS1
chr3,9996937.0,ENSG00000291224
chr3,9998799.0,EMC3
chr3,10000793.0,CYCSP10
chr3,10006330.0,EMC3
chr3,10007628.0,ENSG00000206567
chr3,10020249.0,ENSG00000291078
chr3,10020618.0,CIDECP1
chr3,10037603.0,RNU6-670P
chr3,10043615.0,FANCD2
chr3,10058129.0,CYCSP11
chr3,10061292.0,FANCD2
chr3,10074035.0,FANCD2
chr3,10083593.0,FANCD2OS
chr3,10087175.0,FANCD2
chr3,10087175.0,FANCD2OS
chr3,10095206.0,FANCD2
chr3,10096511.0,FANCD2
chr3,10096511.0,FANCD2OS
chr3,10106506.0,FANCD2OS
chr3,10110245.0,Intergenic region between FANCD2OS and BRK1
chr3,10115703.0,BRK1
chr3,10120724.0,BRK1
chr3,10126443.0,BRK1
chr3,10133810.0,Intergenic region between BRK1 and VHL
chr3,10141850.0,VHL
chr3,10144308.0,VHL
chr3,10150104.0,VHL
chr3,10151655.0,ENSG00000287086
chr3,10162197.0,Intergenic region between VHL and IRAK2
chr3,10171386.0,IRAK2
chr3,10198830.0,IRAK2
chr3,10227139.0,IRAK2
chr3,10239135.0,IRAK2
chr3,10241881.0,IRAK2
chr3,10248629.0,TATDN2
chr3,10249139.0,ENSG00000289763
chr3,10259839.0,ENSG00000272410
chr3,10259839.0,TATDN2
chr3,10275910.0,TATDN2
chr3,10278199.0,ENSG00000272410
chr3,10278698.0,ENSG00000272410
chr3,10285082.0,LINC00852
chr3,10286229.0,GHRL
chr3,10286273.0,GHRLOS
chr3,10287447.0,ENSG00000276678
chr3,10288281.0,GHRL
chr3,10288281.0,GHRLOS
chr3,10291540.0,GHRL
chr3,10292518.0,GHRLOS
chr3,10297134.0,SEC13
chr3,10298632.0,SEC13
chr3,10304854.0,SEC13
chr3,10308796.0,SEC13
chr3,10316918.0,SEC13
chr3,10326666.0,ATP2B2
chr3,10330256.0,MIR378B
chr3,10332315.0,ATP2B2
chr3,10343363.0,ATP2B2
chr3,10374147.0,ATP2B2
chr3,10394525.0,MIR885
chr3,10555138.0,ATP2B2
chr3,10568314.0,ATP2B2-IT1
chr3,10611051.0,ATP2B2
chr3,10627660.0,ATP2B2-IT2
chr3,10761779.0,LINC00606
chr3,10769590.0,ENSG00000230599
chr3,10818016.0,SLC6A11
chr3,10869090.0,SLC6A11
chr3,10916272.0,ENSG00000286962
chr3,10923786.0,ENSG00000286962
chr3,10923786.0,SLC6A11
chr3,10935021.0,SLC6A11
chr3,10953654.0,ENSG00000286962
chr3,10974812.0,ENSG00000286962
chr3,11006241.0,SLC6A1
chr3,11012660.0,SLC6A1-AS1
chr3,11024533.0,SLC6A1
chr3,11034267.0,SLC6A1
chr3,11076260.0,ENSG00000287964
chr3,11144211.0,HRH1
chr3,11184395.0,ENSG00000288969
chr3,11198114.0,HRH1
chr3,11209657.0,ENSG00000285906
chr3,11234418.0,CHCHD4P4
chr3,11261804.0,HRH1
chr3,11290534.0,RPL13AP27
chr3,11296534.0,ATG7
chr3,11302662.0,ATG7
chr3,11336869.0,ATG7
chr3,11344380.0,ATG7
chr3,11354358.0,ATG7
chr3,11459171.0,ATG7
chr3,11459737.0,ATG7
chr3,11488386.0,ENSG00000235240
chr3,11529621.0,CSTBP1
chr3,11557432.0,VGLL4
chr3,11608965.0,ENSG00000271716
chr3,11611899.0,ENSG00000272483
chr3,11665393.0,VGLL4
chr3,11684491.0,VGLL4
chr3,11799994.0,TAMM41
chr3,11813398.0,TAMM41
chr3,11832127.0,TAMM41
chr3,11875422.0,FANCD2P2
chr3,11878979.0,CYCSP12
chr3,11900627.0,NUP210P2
chr3,11909419.0,MARK2P14
chr3,11910199.0,ENSG00000251038
chr3,11952936.0,RN7SL147P
chr3,11979641.0,Intergenic region between TAMM41 and SYN2
chr3,12070777.0,ACTG1P12
chr3,12073167.0,SYN2
chr3,12147813.0,SYN2
chr3,12153358.0,TIMP4
chr3,12156176.0,SYN2
chr3,12156176.0,TIMP4
chr3,12158831.0,TIMP4
chr3,12160154.0,SYN2
chr3,12164967.0,SYN2
chr3,12165470.0,MTCO1P5
chr3,12180204.0,SYN2
chr3,12206485.0,ENSG00000288952
chr3,12258130.0,GSTM5P1
chr3,12280520.0,Intergenic region between SYN2 and PPARG
chr3,12328138.0,PFDN1P1
chr3,12340015.0,PPARG
chr3,12399350.0,PPARG
chr3,12411425.0,PPARG
chr3,12425749.0,PPARG
chr3,12460220.0,Intergenic region between PPARG and TSEN2
chr3,12493859.0,TSEN2
chr3,12511153.0,RNA5SP123
chr3,12511379.0,TSEN2
chr3,12514756.0,RNU6-377P
chr3,12517026.0,MKRN2OS
chr3,12530334.0,TSEN2
chr3,12530504.0,MKRN2OS
chr3,12543580.0,MKRN2OS
chr3,12553235.0,MKRN2OS
chr3,12558804.0,MKRN2
chr3,12564626.0,MKRN2
chr3,12577098.0,Metazoa_SRP
chr3,12577140.0,MKRN2
chr3,12584069.0,MKRN2
chr3,12586417.0,RAF1
chr3,12586502.0,RAF1
chr3,12598991.0,RAF1
chr3,12612384.0,RAF1
chr3,12641364.0,RAF1
chr3,12664644.0,ENSG00000290072
chr3,12673790.0,CRIP1P1
chr3,12677558.0,Intergenic region between RAF1 and TMEM40
chr3,12735058.0,TMEM40
chr3,12739623.0,TMEM40
chr3,12755961.0,TMEM40
chr3,12773031.0,Intergenic region between TMEM40 and CAND2
chr3,12788031.0,KRT18P17
chr3,12800034.0,CAND2
chr3,12808476.0,CAND2
chr3,12815067.0,CAND2
chr3,12825925.0,CAND2
chr3,12828247.0,CAND2
chr3,12832473.0,ENSG00000272263
chr3,12832607.0,ENSG00000289809
chr3,12836966.0,RPL32
chr3,12840015.0,ENSG00000289809
chr3,12840015.0,RPL32
chr3,12840380.0,SNORA7A
chr3,12841457.0,RPL32
chr3,12850759.0,IFT122P1
chr3,12856626.0,ENSG00000289809
chr3,12881366.0,LINC02022
chr3,12888439.0,Intergenic region between SNORA7A and IQSEC1
chr3,12916294.0,IQSEC1
chr3,12951931.0,IQSEC1
chr3,13053044.0,RPL39P17
chr3,13125340.0,IQSEC1
chr3,13162859.0,IQSEC1
chr3,13337276.0,NUP210
chr3,13368631.0,NUP210
chr3,13385099.0,NUP210
chr3,13405676.0,NUP210
chr3,13420210.0,NUP210
chr3,13450080.0,Intergenic region between NUP210 and HDAC11-AS1
chr3,13460345.0,ENSG00000238138
chr3,13460656.0,PRR3P1
chr3,13478517.0,HDAC11-AS1
chr3,13479892.0,HDAC11
chr3,13488548.0,HDAC11
chr3,13497694.0,HDAC11
chr3,13500747.0,HDAC11
chr3,13504688.0,HDAC11
chr3,13536832.0,Intergenic region between HDAC11 and FBLN2
chr3,13559918.0,FBLN2
chr3,13589387.0,FBLN2
chr3,13608787.0,FBLN2
chr3,13611840.0,FBLN2
chr3,13626295.0,FBLN2
chr3,13698666.0,LINC00620
chr3,13716747.0,LINC00620
chr3,13817792.0,WNT7A
chr3,13837048.0,WNT7A
chr3,13864871.0,WNT7A
chr3,13877612.0,WNT7A
chr3,13927295.0,VN1R20P
chr3,13934999.0,FGD5P1
chr3,13935865.0,FGD5P1
chr3,13994044.0,TPRXL
chr3,14010041.0,TPRXL
chr3,14042913.0,ENSG00000287059
chr3,14089488.0,VN1R21P
chr3,14112505.0,CHCHD4
chr3,14117537.0,CHCHD4
chr3,14123416.0,CHCHD4
chr3,14125749.0,TMEM43
chr3,14127275.0,TMEM43
chr3,14130220.0,TMEM43
chr3,14138113.0,TMEM43
chr3,14141734.0,ENSG00000268279
chr3,14144365.0,ENSG00000290044
chr3,14144454.0,ENSG00000268279
chr3,14150499.0,XPC-AS1
chr3,14150754.0,XPC
chr3,14157332.0,XPC
chr3,14157332.0,XPC-AS1
chr3,14162242.0,XPC-AS1
chr3,14168564.0,XPC
chr3,14170054.0,XPC
chr3,14180208.0,LSM3
chr3,14189842.0,LSM3
chr3,14199601.0,LSM3
chr3,14288108.0,ENSG00000255021
chr3,14320886.0,Intergenic region between LSM3 and SLC6A6
chr3,14350509.0,LINC01267
chr3,14394702.0,RNA5SP124
chr3,14423133.0,SLC6A6
chr3,14445708.0,SLC6A6
chr3,14452905.0,SLC6A6
chr3,14463096.0,SLC6A6
chr3,14478728.0,SLC6A6
chr3,14496284.0,GRIP2
chr3,14506783.0,GRIP2
chr3,14525012.0,GRIP2
chr3,14531034.0,RNU6-905P
chr3,14540976.0,GRIP2
chr3,14573821.0,RHBDF1P1
chr3,14588880.0,Intergenic region between GRIP2 and CCDC174
chr3,14621738.0,ENSG00000283392
chr3,14648812.0,LINC02922
chr3,14651822.0,CCDC174
chr3,14656778.0,CCDC174
chr3,14664287.0,CCDC174
chr3,14669764.0,CCDC174
chr3,14675029.0,Intergenic region between CCDC174 and C3orf20
chr3,14679165.0,C3orf20
chr3,14686601.0,C3orf20
chr3,14697184.0,C3orf20
chr3,14738751.0,C3orf20
chr3,14761863.0,C3orf20
chr3,14766195.0,ENSG00000230172
chr3,14792518.0,ENSG00000285969
chr3,14805372.0,LINC02011
chr3,14815056.0,FGD5
chr3,14876328.0,FGD5
chr3,14926480.0,FGD5-AS1
chr3,14933592.0,FGD5
chr3,14940111.0,FGD5-AS1
chr3,14947595.0,NR2C2
chr3,14948141.0,FGD5-AS1
chr3,14975921.0,NR2C2
chr3,15008806.0,NR2C2
chr3,15011619.0,MRPS25
chr3,15018479.0,MRPS25
chr3,15018479.0,NR2C2
chr3,15037909.0,MRPS25
chr3,15037909.0,NR2C2
chr3,15050525.0,ENSG00000289750
chr3,15053052.0,NR2C2
chr3,15055938.0,ENSG00000289750
chr3,15055938.0,MRPS25
chr3,15062233.0,ENSG00000289750
chr3,15062233.0,MRPS25
chr3,15065231.0,MRPS25
chr3,15072940.0,ENSG00000289750
chr3,15075415.0,RBSN
chr3,15081568.0,ENSG00000289750
chr3,15081568.0,RBSN
chr3,15084142.0,ENSG00000289750
chr3,15084142.0,RBSN
chr3,15091008.0,ENSG00000289750
chr3,15091008.0,RBSN
chr3,15097627.0,ENSG00000289750
chr3,15097636.0,RBSN
chr3,15132027.0,RPS24P10
chr3,15141768.0,RPS3AP53
chr3,15151168.0,Intergenic region between RBSN and COL6A4P1
chr3,15154580.0,ENSG00000290932
chr3,15166396.0,COL6A4P1
chr3,15185616.0,COL6A4P1
chr3,15206189.0,CAPN7
chr3,15213588.0,CAPN7
chr3,15227995.0,CAPN7
chr3,15241259.0,CAPN7
chr3,15250181.0,CAPN7
chr3,15252220.0,CAPN7
chr3,15255589.0,SH3BP5-AS1
chr3,15255673.0,SH3BP5
chr3,15257972.0,SH3BP5
chr3,15257972.0,SH3BP5-AS1
chr3,15261732.0,SH3BP5-AS1
chr3,15264330.0,SH3BP5
chr3,15301049.0,SH3BP5
chr3,15336878.0,SH3BP5
chr3,15339801.0,RNU6-454P
chr3,15374120.0,Intergenic region between SH3BP5 and METTL6
chr3,15375508.0,HMGN2P7
chr3,15398563.0,METTL6
chr3,15420456.0,METTL6
chr3,15425679.0,METTL6
chr3,15428133.0,EAF1
chr3,15428133.0,METTL6
chr3,15428776.0,EAF1
chr3,15432200.0,EAF1
chr3,15432200.0,METTL6
chr3,15433162.0,RNU6-1024P
chr3,15435442.0,EAF1
chr3,15435442.0,METTL6
chr3,15436304.0,EAF1-AS1
chr3,15438503.0,METTL6
chr3,15443538.0,EAF1
chr3,15446190.0,EAF1-AS1
chr3,15453512.0,COLQ
chr3,15460357.0,COLQ
chr3,15474983.0,COLQ
chr3,15483792.0,COLQ
chr3,15496273.0,MIR4270
chr3,15502749.0,ENSG00000288077
chr3,15504881.0,COLQ
chr3,15506763.0,RN7SL110P
chr3,15521657.0,COLQ
chr3,15544996.0,Intergenic region between COLQ and HACL1
chr3,15564564.0,HACL1
chr3,15575684.0,HACL1
chr3,15589667.0,HACL1
chr3,15599125.0,HACL1
chr3,15615964.0,BTD
chr3,15618435.0,BTD
chr3,15638788.0,BTD
chr3,15643264.0,BTD
chr3,15665548.0,BTD
chr3,15676636.0,ANKRD28
chr3,15691128.0,ANKRD28
chr3,15691128.0,BTD
chr3,15697334.0,MIR3134
chr3,15705412.0,ANKRD28
chr3,15705412.0,BTD
chr3,15718468.0,BTD
chr3,15732206.0,ENSG00000279465
chr3,15732827.0,ENSG00000270409
chr3,15733148.0,ENSG00000290787
chr3,15738661.0,RN7SL4P
chr3,15787198.0,ANKRD28
chr3,15873809.0,MIR563
chr3,15878808.0,IMPDH1P8
chr3,15955218.0,ENSG00000287042
chr3,15970627.0,ENSG00000286689
chr3,15998820.0,ENSG00000287042
chr3,16185245.0,GALNT15
chr3,16202258.0,GALNT15
chr3,16215684.0,GALNT15
chr3,16227369.0,GALNT15
chr3,16243464.0,Intergenic region between GALNT15 and DPH3
chr3,16252626.0,ENSG00000285654
chr3,16260620.0,DPH3
chr3,16264918.0,DPH3
chr3,16267929.0,OXNAD1
chr3,16268074.0,OXNAD1
chr3,16275845.0,THAP5P2
chr3,16278693.0,OXNAD1
chr3,16294573.0,OXNAD1
chr3,16314712.0,ENSG00000271964
chr3,16314757.0,ENSG00000271964
chr3,16314757.0,OXNAD1
chr3,16320176.0,RFTN1
chr3,16338539.0,OXNAD1
chr3,16339589.0,ENSG00000272498
chr3,16345782.0,ENSG00000272529
chr3,16352288.0,RFTN1
chr3,16365872.0,ENSG00000287377
chr3,16446013.0,RFTN1
chr3,16446226.0,ENSG00000288050
chr3,16485066.0,RFTN1
chr3,16528303.0,ENSG00000269391
chr3,16533336.0,LINC00690
chr3,16589461.0,DAZL
chr3,16592933.0,DAZL
chr3,16595252.0,DAZL
chr3,16633566.0,DAZL
chr3,16672634.0,ENSG00000229271
chr3,16693473.0,CDYLP1
chr3,16764842.0,Intergenic region between DAZL and MIR3714
chr3,16867754.0,PLCL2
chr3,16933227.0,MIR3714
chr3,16972024.0,PLCL2
chr3,17013350.0,PLCL2
chr3,17043466.0,PLCL2-AS1
chr3,17052735.0,PLCL2
chr3,17126567.0,Intergenic region between PLCL2 and TBC1D5
chr3,17173089.0,ENSG00000285731
chr3,17197714.0,TBC1D5
chr3,17265142.0,TBC1D5
chr3,17299995.0,TBC1D5
chr3,17333278.0,RBISP6
chr3,17465329.0,RPL31P19
chr3,17525170.0,TBC1D5
chr3,17664993.0,RNU7-10P
chr3,17706145.0,NPEPPSP2
chr3,17744308.0,ENSG00000286352
chr3,17852493.0,TBC1D5
chr3,17872163.0,PP1P
chr3,17877811.0,PDCL3P3
chr3,17992783.0,ENSG00000226238
chr3,18027414.0,BALR6
chr3,18178475.0,TBC1D5
chr3,18369941.0,SATB1
chr3,18404968.0,SATB1
chr3,18404968.0,TBC1D5
chr3,18409157.0,ENSG00000272477
chr3,18430005.0,TBC1D5
chr3,18430407.0,SATB1
chr3,18539285.0,RAD23BP1
chr3,18684151.0,SATB1-AS1
chr3,18902910.0,SATB1-AS1
chr3,18954995.0,RNU6-138P
chr3,19269568.0,KCNH8
chr3,19314889.0,MIR4791
chr3,19389905.0,ENSG00000287069
chr3,19414447.0,ENSG00000287069
chr3,19414447.0,KCNH8
chr3,19444199.0,ENSG00000287069
chr3,19444199.0,KCNH8
chr3,19492892.0,KCNH8
chr3,19576469.0,ENSG00000287069
chr3,19667369.0,ENSG00000287069
chr3,19882033.0,EFHB
chr3,19909013.0,EFHB
chr3,19940398.0,EFHB
chr3,19941789.0,HSPA8P18
chr3,19942336.0,EFHB
chr3,19948998.0,RAB5A
chr3,19952526.0,ENSG00000289138
chr3,19963395.0,RAB5A
chr3,19980458.0,RAB5A
chr3,19980799.0,PP2D1
chr3,19982909.0,PP2D1
chr3,19993526.0,PP2D1
chr3,19996863.0,RNU4-85P
chr3,20007033.0,PP2D1
chr3,20008049.0,SAP18P3
chr3,20012528.0,RPL39P18
chr3,20056715.0,KAT2B
chr3,20076038.0,KAT2B
chr3,20115680.0,KAT2B
chr3,20122833.0,KAT2B
chr3,20137602.0,MIR3135A
chr3,20140179.0,KAT2B
chr3,20148509.0,KAT2B
chr3,20165828.0,SGO1
chr3,20177572.0,SGO1
chr3,20179086.0,SGO1-AS1
chr3,20185068.0,SGO1
chr3,20269017.0,RNU6-822P
chr3,20389405.0,ENSG00000261734
chr3,20507699.0,RNU6-815P
chr3,20664948.0,SGO1-AS1
chr3,20803953.0,SGO1-AS1
chr3,21116517.0,ENSG00000282987
chr3,21406122.0,VENTXP7
chr3,21418096.0,ZNF385D
chr3,21430479.0,ZNF385D
chr3,21551063.0,ZNF385D
chr3,21561373.0,ZNF385D-AS1
chr3,21961196.0,ZNF385D-AS2
chr3,22019137.0,ZNF385D
chr3,22382324.0,HMGB1P5
chr3,22434229.0,Intergenic region between ZNF385D and UBE2E2-AS1
chr3,22670455.0,FCRL4P1
chr3,22811718.0,RRBP1P2
chr3,22904642.0,RANP7
chr3,22990702.0,SALL4P5
chr3,23134597.0,RPL24P7
chr3,23198815.0,UBE2E2-DT
chr3,23203262.0,UBE2E2
chr3,23206199.0,UBE2E2
chr3,23273858.0,Y_RNA
chr3,23354184.0,UBE2E2
chr3,23389784.0,C11orf98P3
chr3,23516140.0,UBE2E2
chr3,23562201.0,UBE2E2
chr3,23613709.0,RNU6-922P
chr3,23641540.0,RNU6-788P
chr3,23671558.0,Intergenic region between UBE2E2 and UBE2E1
chr3,23805464.0,UBE2E1-AS1
chr3,23808231.0,UBE2E1
chr3,23849075.0,UBE2E1
chr3,23879239.0,ARL4AP4
chr3,23888437.0,UBE2E1
chr3,23889902.0,UBE2E1
chr3,23890261.0,NKIRAS1
chr3,23891106.0,UBE2E1
chr3,23891923.0,NKIRAS1
chr3,23897113.0,NKIRAS1
chr3,23909805.0,NKIRAS1
chr3,23917580.0,RPL15
chr3,23920514.0,NKIRAS1
chr3,23920514.0,RPL15
chr3,23922992.0,RPL15
chr3,23934101.0,NKIRAS1
chr3,23938187.0,NKIRAS1
chr3,23950024.0,NR1D2
chr3,23958489.0,NR1D2
chr3,23963767.0,NR1D2
chr3,23972865.0,NR1D2
chr3,24054356.0,Intergenic region between NR1D2 and THRB
chr3,24096935.0,NPM1P23
chr3,24099753.0,LINC00691
chr3,24130376.0,THRB
chr3,24140715.0,ENSG00000289130
chr3,24148010.0,ENSG00000289130
chr3,24148010.0,THRB
chr3,24171261.0,ENSG00000289130
chr3,24171261.0,THRB
chr3,24242304.0,ENSG00000289130
chr3,24342995.0,THRB
chr3,24430927.0,RPL31P20
chr3,24457284.0,THRB-IT1
chr3,24509339.0,ENSG00000272554
chr3,24521398.0,ENSG00000265028
chr3,24556146.0,EIF3KP2
chr3,24587898.0,THRB-AS1
chr3,24880071.0,RARB
chr3,25020314.0,RN7SL216P
chr3,25025066.0,RNA5SP125
